"educ_yrs","age","exper","month_interview","wealth_group","female","rural","earnings_usd","years_lived_elsewhere","christian_main","christian_evang","muslim","kikuyu"
7,21,8,3,2,1,1,4.65116279069767,15,0,1,0,0
9,20,5,6,4,1,0,4.65116279069767,20,0,1,0,0
14,37,17,6,2,1,1,4.65116279069767,25,1,0,0,0
8,32,18,5,2,1,1,4.65116279069767,31,1,0,0,0
7,35,22,3,3,1,1,4.65116279069767,28,0,1,0,0
9,15,0,4,2,1,1,4.65116279069767,15,1,0,0,0
7,16,3,3,1,1,1,4.65116279069767,16,1,0,0,0
15,38,17,2,3,1,1,4.65116279069767,35,1,0,0,0
6,42,30,2,2,1,1,4.65116279069767,23,1,0,0,0
6,18,6,2,2,1,1,4.65116279069767,18,1,0,0,0
8,45,31,2,2,1,1,4.65116279069767,45,1,0,0,0
8,36,22,4,1,1,1,4.65116279069767,36,0,1,0,0
12,17,-1,4,3,1,0,4.65116279069767,12,1,0,0,0
4,38,28,5,1,1,1,4.65116279069767,28,1,0,0,0
9,17,2,3,2,1,1,4.65116279069767,13,1,0,0,0
4,45,35,3,2,1,1,4.65116279069767,30,1,0,0,0
4,43,33,6,1,1,1,4.65116279069767,23,1,0,0,0
7,37,24,6,2,1,0,4.65116279069767,37,0,1,0,0
7,19,6,3,1,1,1,4.65116279069767,19,0,0,0,0
6,16,4,4,1,1,1,4.65116279069767,16,1,0,0,0
9,18,3,5,2,1,1,4.65116279069767,18,0,1,0,0
6,27,15,3,2,1,1,4.65116279069767,17,0,1,0,0
8,42,28,4,3,1,1,4.65116279069767,42,1,0,0,0
8,35,21,3,3,1,0,4.65116279069767,35,1,0,0,0
5,36,25,5,4,1,1,4.65116279069767,33,0,1,0,0
11,35,18,6,1,1,1,4.65116279069767,20,0,1,0,0
9,45,30,6,1,1,1,4.65116279069767,17,0,1,0,0
8,15,1,4,5,1,0,4.65116279069767,NA,0,1,0,0
3,44,35,3,2,1,1,4.65116279069767,44,0,1,0,0
6,44,32,3,1,1,1,4.65116279069767,44,0,1,0,0
8,48,34,2,3,1,1,4.65116279069767,33,0,1,0,0
5,34,23,2,1,1,1,4.65116279069767,20,0,1,0,0
7,28,15,4,2,1,1,4.65116279069767,28,1,0,0,0
11,41,24,3,3,1,1,4.65116279069767,18,1,0,0,0
12,32,14,2,2,1,1,4.65116279069767,24,1,0,0,0
7,41,28,7,1,1,1,4.65116279069767,41,1,0,0,0
7,39,26,7,1,1,1,4.65116279069767,39,0,1,0,0
12,25,7,3,2,1,1,4.65116279069767,25,1,0,0,0
14,21,1,5,5,1,0,4.65116279069767,0,1,0,0,0
8,37,23,3,1,1,1,5.11627906976744,20,1,0,0,0
8,35,21,5,2,1,1,5.23255813953488,15,0,1,0,0
9,24,9,6,3,1,1,5.58139534883721,17,1,0,0,0
12,21,3,2,1,1,1,5.81395348837209,15,1,0,0,0
0,34,28,3,2,1,0,5.81395348837209,18,0,1,0,0
8,38,24,7,1,1,1,5.81395348837209,18,1,0,0,0
9,16,1,3,1,1,1,5.81395348837209,NA,1,0,0,0
3,48,39,4,4,1,1,5.81395348837209,48,1,0,0,0
6,46,34,3,4,1,1,5.81395348837209,17,1,0,0,0
8,43,29,3,2,1,1,5.81395348837209,43,1,0,0,0
7,41,28,2,2,1,1,5.81395348837209,29,1,0,0,0
8,37,23,2,1,1,1,5.81395348837209,37,1,0,0,0
8,18,4,2,2,1,1,5.81395348837209,18,1,0,0,1
12,29,11,2,4,1,1,5.81395348837209,19,1,0,0,1
8,24,10,2,4,1,1,5.81395348837209,3,1,0,0,1
4,38,28,4,1,1,1,5.81395348837209,33,1,0,0,0
8,25,11,4,1,1,1,5.81395348837209,25,1,0,0,0
9,18,3,4,1,1,1,5.81395348837209,18,1,0,0,0
7,15,2,4,1,1,1,5.81395348837209,15,0,1,0,0
10,36,20,5,4,1,1,5.81395348837209,34,1,0,0,0
7,23,10,6,1,1,1,5.81395348837209,20,0,1,0,0
10,44,28,6,2,1,1,5.81395348837209,33,0,1,0,0
6,16,4,5,4,1,1,5.81395348837209,16,0,1,0,0
15,21,0,3,3,1,1,5.81395348837209,21,1,0,0,0
7,37,24,3,2,1,1,5.81395348837209,37,1,0,0,0
8,33,19,6,1,1,1,5.81395348837209,24,1,0,0,0
4,34,24,3,3,1,1,5.81395348837209,12,0,0,0,0
12,21,3,6,2,1,1,5.81395348837209,21,1,0,0,0
12,38,20,4,4,1,0,5.81395348837209,38,1,0,0,0
7,44,31,3,2,1,1,5.81395348837209,44,1,0,0,0
12,24,6,5,4,1,1,5.81395348837209,24,1,0,0,0
8,48,34,5,4,1,1,6.51162790697674,37,1,0,0,0
8,22,8,3,3,1,0,6.97674418604651,19,1,0,0,0
14,23,3,7,4,1,0,6.97674418604651,22,1,0,0,1
8,39,25,4,4,1,0,6.97674418604651,17,1,0,0,0
8,28,14,4,4,1,0,6.97674418604651,23,0,0,0,0
8,17,3,3,1,1,1,6.97674418604651,17,1,0,0,0
3,16,7,3,4,1,0,6.97674418604651,16,0,0,1,0
9,19,4,2,4,1,0,6.97674418604651,14,0,0,1,0
7,16,3,5,1,1,1,6.97674418604651,6,1,0,0,0
11,19,2,5,3,1,0,6.97674418604651,19,1,0,0,1
12,22,4,4,3,1,0,6.97674418604651,15,1,0,0,0
8,44,30,6,1,1,1,6.97674418604651,26,0,1,0,0
12,32,14,5,5,1,0,6.97674418604651,26,0,1,0,1
10,18,2,3,1,1,1,6.97674418604651,18,0,1,0,0
9,38,23,3,2,1,1,6.97674418604651,37,1,0,0,1
3,43,34,3,1,1,1,6.97674418604651,43,1,0,0,0
4,46,36,4,3,1,0,6.97674418604651,46,0,1,0,0
12,48,30,2,3,1,1,6.97674418604651,1,1,0,0,0
7,43,30,3,3,1,0,6.97674418604651,43,0,0,0,0
8,32,18,5,2,1,1,6.97674418604651,17,0,1,0,0
4,31,21,5,2,1,1,6.97674418604651,16,0,1,0,0
8,40,26,4,3,1,1,6.97674418604651,21,1,0,0,0
9,44,29,4,1,1,1,6.97674418604651,44,0,1,0,0
8,44,30,3,4,1,0,6.97674418604651,29,1,0,0,0
3,49,40,3,2,1,1,6.97674418604651,43,1,0,0,0
8,35,21,3,3,1,1,6.97674418604651,25,1,0,0,0
7,49,36,4,1,1,1,6.97674418604651,49,0,1,0,0
8,43,29,2,3,1,1,6.97674418604651,33,1,0,0,0
10,27,11,6,3,1,0,6.97674418604651,19,1,0,0,0
9,37,22,2,3,1,1,6.97674418604651,37,1,0,0,1
8,41,27,7,3,1,1,6.97674418604651,36,0,1,0,1
10,39,23,2,3,1,1,6.97674418604651,39,0,1,0,1
7,43,30,2,3,1,1,6.97674418604651,40,1,0,0,1
8,41,27,2,2,1,1,6.97674418604651,40,0,1,0,0
12,35,17,5,5,1,0,6.97674418604651,35,0,1,0,1
2,35,27,3,1,1,1,6.97674418604651,34,0,1,0,0
12,32,14,4,4,1,0,6.97674418604651,22,0,1,0,0
0,39,33,2,1,1,1,6.97674418604651,39,1,0,0,0
0,47,41,6,2,1,0,6.97674418604651,0,0,1,0,0
8,23,9,6,2,1,0,6.97674418604651,0,1,0,0,0
0,33,27,4,1,1,1,6.97674418604651,33,1,0,0,0
0,43,37,4,1,1,1,6.97674418604651,43,1,0,0,0
0,25,19,3,1,1,1,6.97674418604651,25,1,0,0,0
0,29,23,3,1,1,1,6.97674418604651,29,1,0,0,0
10,17,1,4,3,1,1,6.97674418604651,17,1,0,0,0
12,31,13,2,2,1,0,6.97674418604651,31,1,0,0,0
0,32,26,2,1,1,1,6.97674418604651,27,1,0,0,0
0,35,29,4,1,1,1,6.97674418604651,15,1,0,0,0
8,41,27,3,2,1,1,6.97674418604651,23,0,1,0,0
12,18,0,3,3,1,1,6.97674418604651,18,0,1,0,0
8,30,16,3,3,1,1,6.97674418604651,14,0,1,0,0
8,23,9,5,2,1,1,6.97674418604651,13,0,1,0,0
12,27,9,3,4,1,1,6.97674418604651,27,1,0,0,0
8,17,3,4,1,1,1,6.97674418604651,15,0,1,0,0
5,40,29,2,1,1,1,6.97674418604651,40,1,0,0,0
6,39,27,3,1,1,1,6.97674418604651,39,0,1,0,0
9,17,2,4,2,1,1,6.97674418604651,17,1,0,0,0
0,43,37,2,4,1,0,6.97674418604651,43,0,1,0,0
8,44,30,3,2,1,1,6.97674418604651,44,0,1,0,0
8,49,35,3,2,1,1,6.97674418604651,49,1,0,0,0
0,35,29,6,1,1,1,6.97674418604651,35,1,0,0,0
8,21,7,4,1,1,1,6.97674418604651,21,0,1,0,0
10,21,5,4,1,1,1,6.97674418604651,21,0,1,0,0
11,18,1,5,4,1,0,6.97674418604651,18,0,1,0,1
0,48,42,3,1,1,1,6.97674418604651,48,0,1,0,0
0,37,31,3,1,1,1,6.97674418604651,37,0,1,0,0
9,16,1,4,4,1,1,6.97674418604651,7,0,1,0,0
8,24,10,5,4,1,1,6.97674418604651,23,0,1,0,0
12,18,0,5,1,1,1,6.97674418604651,18,1,0,0,0
10,26,10,3,3,1,1,6.97674418604651,23,1,0,0,0
8,36,22,3,1,1,1,6.97674418604651,36,1,0,0,0
8,34,20,3,3,1,1,6.97674418604651,23,0,1,0,0
7,27,14,6,2,1,0,6.97674418604651,20,0,1,0,0
7,33,20,6,1,1,0,6.97674418604651,28,0,1,0,0
8,31,17,5,4,1,0,6.97674418604651,21,1,0,0,0
11,19,2,5,3,1,0,6.97674418604651,19,0,1,0,0
6,38,26,2,1,1,1,6.97674418604651,18,0,1,0,0
8,32,18,2,3,1,0,6.97674418604651,19,0,1,0,0
7,15,2,6,2,1,1,6.97674418604651,15,0,1,0,0
9,24,9,6,4,1,1,6.97674418604651,24,0,1,0,0
10,17,1,3,2,1,1,6.97674418604651,11,0,1,0,0
10,19,3,6,3,1,1,6.97674418604651,19,1,0,0,0
7,38,25,3,3,1,1,6.97674418604651,22,0,1,0,0
11,29,12,5,2,1,1,6.97674418604651,17,1,0,0,0
8,33,19,2,2,1,1,6.97674418604651,18,1,0,0,0
10,28,12,6,4,1,0,6.97674418604651,23,1,0,0,0
7,16,3,4,3,1,1,6.97674418604651,16,1,0,0,0
5,26,15,3,2,1,0,6.97674418604651,26,1,0,0,0
7,38,25,6,1,1,1,6.97674418604651,20,1,0,0,0
8,49,35,5,2,1,1,6.97674418604651,49,1,0,0,0
6,35,23,4,2,1,1,6.97674418604651,35,1,0,0,0
4,38,28,5,2,1,1,6.97674418604651,18,0,1,0,0
8,34,20,3,2,1,1,6.97674418604651,20,1,0,0,0
7,30,17,4,1,1,1,6.97674418604651,30,1,0,0,0
7,28,15,3,2,1,1,6.97674418604651,22,1,0,0,0
8,28,14,6,4,1,0,6.97674418604651,28,1,0,0,0
8,42,28,2,1,1,1,6.97674418604651,32,0,1,0,0
11,19,2,6,4,1,1,6.97674418604651,19,1,0,0,0
10,33,17,7,1,1,1,6.97674418604651,22,1,0,0,0
12,47,29,4,4,1,0,6.97674418604651,47,1,0,0,0
12,35,17,3,2,1,1,6.97674418604651,35,1,0,0,0
6,49,37,2,2,1,1,6.97674418604651,49,1,0,0,0
12,26,8,2,4,1,0,6.97674418604651,26,1,0,0,0
4,36,26,5,4,1,0,6.97674418604651,29,0,0,0,0
8,48,34,3,3,1,0,8.13953488372093,48,0,0,1,0
12,38,20,6,2,1,1,8.13953488372093,21,0,1,0,0
7,42,29,4,1,1,1,8.13953488372093,15,0,0,0,0
11,26,9,3,4,1,0,8.13953488372093,6,1,0,0,1
10,19,3,6,2,1,1,8.13953488372093,19,1,0,0,0
7,15,2,6,2,1,1,9.30232558139535,1,0,1,0,0
6,15,3,5,1,1,1,9.30232558139535,5,1,0,0,0
0,35,29,3,1,1,0,9.30232558139535,35,0,0,1,0
3,19,10,6,1,1,1,9.30232558139535,10,0,1,0,0
8,33,19,3,1,1,0,9.30232558139535,33,1,0,0,0
6,34,22,3,1,1,1,9.30232558139535,34,1,0,0,0
10,43,27,4,3,1,1,9.30232558139535,43,0,1,0,0
4,29,19,2,1,1,1,9.30232558139535,NA,1,0,0,0
6,49,37,2,1,1,1,9.30232558139535,19,1,0,0,0
4,30,20,3,2,1,1,9.30232558139535,30,1,0,0,0
12,42,24,7,3,1,1,9.30232558139535,21,1,0,0,1
11,19,2,5,4,1,1,9.30232558139535,1,0,1,0,1
12,22,4,4,3,1,1,9.30232558139535,19,1,0,0,1
8,22,8,6,1,1,1,9.30232558139535,22,1,0,0,1
0,38,32,2,1,1,1,9.30232558139535,38,1,0,0,0
6,32,20,4,3,1,0,9.30232558139535,32,1,0,0,0
6,35,23,6,1,1,1,9.30232558139535,35,1,0,0,0
0,25,19,6,1,1,1,9.30232558139535,0,1,0,0,0
0,49,43,4,1,1,1,9.30232558139535,49,1,0,0,0
0,37,31,5,1,1,1,9.30232558139535,37,1,0,0,0
0,49,43,5,1,1,1,9.30232558139535,49,0,1,0,0
0,27,21,2,4,1,0,9.30232558139535,27,1,0,0,0
8,36,22,3,3,1,1,9.30232558139535,10,0,1,0,1
6,45,33,4,1,1,0,9.30232558139535,45,0,1,0,0
9,33,18,5,1,1,1,9.30232558139535,33,1,0,0,0
12,30,12,5,3,1,1,9.30232558139535,NA,0,1,0,0
10,45,29,6,4,1,1,9.30232558139535,13,1,0,0,0
7,20,7,4,1,1,1,9.30232558139535,20,1,0,0,0
11,17,0,3,1,1,1,9.30232558139535,17,0,1,0,0
7,38,25,6,2,1,1,9.30232558139535,38,1,0,0,1
8,38,24,6,2,1,1,9.30232558139535,38,1,0,0,1
9,37,22,3,1,1,1,9.30232558139535,24,0,1,0,0
13,22,3,3,1,1,1,9.30232558139535,20,0,1,0,0
5,27,16,7,5,1,0,9.30232558139535,7,1,0,0,0
0,40,34,5,4,1,0,9.30232558139535,35,1,0,0,0
14,24,4,3,2,1,1,9.30232558139535,24,0,1,0,0
6,44,32,4,2,1,1,9.30232558139535,14,1,0,0,0
7,45,32,3,1,1,1,9.30232558139535,45,0,1,0,0
5,32,21,3,1,1,1,9.30232558139535,32,1,0,0,0
9,19,4,5,3,1,1,9.30232558139535,19,1,0,0,0
8,41,27,5,2,1,1,9.30232558139535,41,1,0,0,0
12,44,26,5,1,1,1,9.30232558139535,21,1,0,0,0
7,32,19,2,2,1,1,9.30232558139535,12,0,1,0,0
8,33,19,2,1,1,1,9.30232558139535,33,0,1,0,0
9,15,0,3,2,1,1,9.30232558139535,15,0,1,0,0
8,19,5,5,2,1,1,9.30232558139535,19,1,0,0,0
4,41,31,6,1,1,1,9.30232558139535,41,1,0,0,0
11,46,29,3,2,1,1,9.30232558139535,26,0,1,0,0
8,45,31,4,2,1,1,9.30232558139535,45,1,0,0,0
8,34,20,5,2,1,1,9.30232558139535,21,0,1,0,0
10,33,17,4,3,1,1,9.30232558139535,20,0,1,0,0
8,28,14,4,2,1,1,9.30232558139535,28,1,0,0,0
8,19,5,4,2,1,1,9.30232558139535,14,0,1,0,0
7,31,18,4,2,1,1,9.30232558139535,NA,0,1,0,0
7,40,27,5,2,1,1,9.30232558139535,20,1,0,0,0
6,43,31,3,1,1,1,9.30232558139535,18,0,1,0,0
6,49,37,5,1,1,1,9.30232558139535,44,0,1,0,0
7,25,12,3,3,1,1,9.30232558139535,23,0,1,0,0
8,32,18,5,2,1,1,9.30232558139535,17,1,0,0,0
7,36,23,5,3,1,1,9.30232558139535,36,1,0,0,0
12,31,13,5,4,1,0,9.48837209302326,29,1,0,0,0
2,20,12,6,1,1,1,10.4651162790698,20,1,0,0,0
7,17,4,6,2,1,1,10.4651162790698,17,0,1,0,0
8,41,27,7,2,1,1,10.4651162790698,20,0,1,0,0
8,29,15,6,4,1,0,10.4651162790698,24,0,1,0,0
7,39,26,5,1,1,1,10.4651162790698,17,1,0,0,0
12,45,27,5,2,1,1,10.4651162790698,45,1,0,0,0
10,29,13,5,1,1,1,10.4651162790698,27,1,0,0,0
8,30,16,6,2,1,1,10.4651162790698,30,1,0,0,0
11,38,21,3,4,1,0,10.4651162790698,27,1,0,0,0
8,33,19,3,4,1,0,10.4651162790698,33,0,1,0,0
0,32,26,5,4,1,0,11.6279069767442,32,0,0,1,0
4,33,23,7,4,1,0,11.6279069767442,33,0,0,1,0
0,28,22,3,2,1,0,11.6279069767442,16,0,1,0,0
0,33,27,3,3,1,0,11.6279069767442,23,0,0,1,0
10,35,19,3,4,1,0,11.6279069767442,25,1,0,0,0
3,25,16,4,4,1,0,11.6279069767442,24,1,0,0,0
12,21,3,5,2,1,1,11.6279069767442,21,0,1,0,0
7,15,2,3,1,1,1,11.6279069767442,15,0,1,0,0
3,36,27,4,1,1,1,11.6279069767442,36,1,0,0,0
8,24,10,5,2,1,1,11.6279069767442,24,1,0,0,0
0,24,18,2,1,1,1,11.6279069767442,24,0,1,0,0
6,15,3,2,1,1,1,11.6279069767442,15,0,1,0,0
2,34,26,3,1,1,1,11.6279069767442,34,0,1,0,0
0,24,18,3,1,1,0,11.6279069767442,24,0,0,1,0
0,24,18,2,4,1,0,11.6279069767442,24,0,0,1,0
8,28,14,5,3,1,1,11.6279069767442,28,0,1,0,0
6,28,16,4,1,1,1,11.6279069767442,10,0,1,0,0
4,37,27,4,2,1,1,11.6279069767442,37,0,1,0,0
12,43,25,6,2,1,1,11.6279069767442,40,0,1,0,0
9,48,33,2,4,1,0,11.6279069767442,31,1,0,0,0
6,33,21,2,3,1,0,11.6279069767442,33,0,0,1,0
5,29,18,5,1,1,1,11.6279069767442,28,0,1,0,0
0,35,29,5,1,1,1,11.6279069767442,35,0,0,0,0
0,29,23,3,4,1,0,11.6279069767442,29,0,0,1,0
8,21,7,4,3,1,0,11.6279069767442,13,1,0,0,0
8,32,18,5,3,1,0,11.6279069767442,22,1,0,0,0
7,45,32,6,1,1,1,11.6279069767442,45,0,0,1,0
6,24,12,5,2,1,1,11.6279069767442,24,1,0,0,0
10,38,22,5,3,1,1,11.6279069767442,38,1,0,0,0
8,35,21,2,4,1,1,11.6279069767442,35,1,0,0,0
5,33,22,3,1,1,1,11.6279069767442,33,0,1,0,0
10,34,18,3,1,1,1,11.6279069767442,24,1,0,0,0
8,42,28,5,2,1,1,11.6279069767442,24,1,0,0,0
5,49,38,5,1,1,1,11.6279069767442,49,1,0,0,0
11,30,13,3,4,1,1,11.6279069767442,30,1,0,0,0
8,48,34,3,4,1,1,11.6279069767442,26,0,1,0,0
7,33,20,3,1,1,1,11.6279069767442,33,0,1,0,0
8,45,31,2,3,1,1,11.6279069767442,25,1,0,0,0
8,15,1,4,2,1,1,11.6279069767442,0,0,1,0,0
6,40,28,5,1,1,1,11.6279069767442,40,0,1,0,0
12,45,27,3,3,1,1,11.6279069767442,45,0,1,0,0
8,41,27,2,2,1,1,11.6279069767442,41,1,0,0,0
10,35,19,5,4,1,0,11.6279069767442,31,1,0,0,1
4,47,37,6,1,1,1,11.6279069767442,44,0,1,0,0
8,43,29,2,2,1,1,11.6279069767442,1,1,0,0,0
8,44,30,2,3,1,1,11.6279069767442,9,1,0,0,0
8,42,28,3,3,1,0,11.6279069767442,37,0,1,0,0
10,35,19,3,2,1,1,11.6279069767442,0,0,1,0,0
8,27,13,6,1,1,1,11.6279069767442,21,0,1,0,0
7,43,30,6,1,1,1,11.6279069767442,23,0,1,0,0
5,45,34,4,4,1,0,11.6279069767442,43,0,0,1,0
12,24,6,3,5,1,0,11.6279069767442,19,1,0,0,0
8,45,31,3,5,1,0,11.6279069767442,22,1,0,0,1
12,27,9,2,2,1,1,11.6279069767442,24,1,0,0,0
3,41,32,6,4,1,1,11.6279069767442,19,1,0,0,0
11,45,28,6,2,1,1,11.6279069767442,37,1,0,0,0
8,45,31,3,2,1,1,11.6279069767442,20,1,0,0,0
10,36,20,6,2,1,1,11.6279069767442,32,1,0,0,0
8,28,14,5,1,1,1,11.6279069767442,28,1,0,0,0
5,46,35,5,3,1,1,11.6279069767442,36,0,1,0,0
7,47,34,4,2,1,1,11.6279069767442,47,1,0,0,1
8,31,17,2,3,1,1,11.6279069767442,14,1,0,0,1
8,46,32,4,2,1,1,11.6279069767442,16,1,0,0,1
10,47,31,4,3,1,1,11.6279069767442,37,0,0,0,1
8,43,29,3,4,1,0,11.6279069767442,33,1,0,0,1
7,35,22,3,4,1,0,11.6279069767442,31,1,0,0,1
12,25,7,3,5,1,0,11.6279069767442,19,1,0,0,1
10,23,7,7,1,1,1,11.6279069767442,23,0,1,0,1
8,41,27,4,4,1,0,11.6279069767442,22,0,1,0,0
0,35,29,5,1,1,1,11.6279069767442,35,1,0,0,1
8,41,27,7,3,1,1,11.6279069767442,41,0,1,0,1
12,34,16,6,1,1,1,11.6279069767442,28,1,0,0,1
7,42,29,6,3,1,1,11.6279069767442,42,0,0,0,1
5,42,31,5,3,1,1,11.6279069767442,0,0,1,0,1
12,32,14,4,3,1,1,11.6279069767442,25,1,0,0,1
10,28,12,5,3,1,1,11.6279069767442,28,1,0,0,1
10,26,10,5,5,1,0,11.6279069767442,25,0,1,0,1
11,17,0,4,4,1,0,11.6279069767442,13,1,0,0,0
0,34,28,3,1,1,1,11.6279069767442,34,1,0,0,0
0,29,23,3,1,1,1,11.6279069767442,29,1,0,0,0
0,25,19,2,1,1,1,11.6279069767442,25,0,1,0,0
7,18,5,2,1,1,1,11.6279069767442,18,1,0,0,0
0,35,29,6,2,1,0,11.6279069767442,32,1,0,0,0
6,15,3,4,1,1,0,11.6279069767442,15,1,0,0,0
0,37,31,6,1,1,1,11.6279069767442,0,1,0,0,0
0,35,29,6,1,1,1,11.6279069767442,0,1,0,0,0
8,40,26,6,1,1,1,11.6279069767442,0,1,0,0,0
0,35,29,3,1,1,1,11.6279069767442,35,1,0,0,0
0,46,40,4,1,1,1,11.6279069767442,46,1,0,0,0
0,32,26,4,1,1,1,11.6279069767442,32,1,0,0,0
0,29,23,5,1,1,1,11.6279069767442,29,1,0,0,0
0,30,24,5,1,1,1,11.6279069767442,30,0,1,0,0
6,22,10,5,1,1,1,11.6279069767442,22,1,0,0,0
0,25,19,5,1,1,1,11.6279069767442,25,0,1,0,0
4,29,19,3,1,1,1,11.6279069767442,29,1,0,0,0
0,32,26,3,1,1,1,11.6279069767442,32,1,0,0,0
12,23,5,4,4,1,0,11.6279069767442,23,0,1,0,0
7,45,32,2,3,1,0,11.6279069767442,17,0,0,1,0
0,42,36,4,1,1,1,11.6279069767442,22,1,0,0,0
0,45,39,6,1,1,1,11.6279069767442,30,1,0,0,0
0,37,31,6,1,1,1,11.6279069767442,37,1,0,0,0
0,35,29,4,1,1,1,11.6279069767442,35,1,0,0,0
0,28,22,6,1,1,1,11.6279069767442,28,1,0,0,0
10,23,7,6,1,1,1,11.6279069767442,23,1,0,0,0
0,26,20,6,1,1,1,11.6279069767442,26,1,0,0,0
0,44,38,6,1,1,1,11.6279069767442,44,1,0,0,0
0,36,30,6,2,1,1,11.6279069767442,24,1,0,0,0
11,20,3,3,3,1,1,11.6279069767442,20,0,1,0,0
12,33,15,3,3,1,1,11.6279069767442,28,0,1,0,1
6,36,24,3,4,1,1,11.6279069767442,28,0,1,0,0
8,38,24,4,1,1,1,11.6279069767442,37,0,1,0,0
12,32,14,5,4,1,0,11.6279069767442,24,0,1,0,0
12,42,24,6,4,1,1,11.6279069767442,25,1,0,0,0
7,38,25,5,2,1,1,11.6279069767442,38,1,0,0,0
7,45,32,5,1,1,1,11.6279069767442,23,1,0,0,0
12,27,9,3,2,1,1,11.6279069767442,27,1,0,0,0
7,35,22,6,5,1,0,11.6279069767442,15,0,1,0,0
12,33,15,6,3,1,1,11.6279069767442,33,1,0,0,0
6,33,21,7,3,1,1,11.6279069767442,12,0,1,0,0
12,28,10,5,4,1,1,11.6279069767442,28,1,0,0,0
8,17,3,3,2,1,1,11.6279069767442,17,1,0,0,0
8,27,13,4,3,1,0,11.6279069767442,23,1,0,0,0
5,33,22,6,2,1,1,11.6279069767442,33,1,0,0,0
8,34,20,6,2,1,1,11.6279069767442,34,1,0,0,0
11,20,3,6,1,1,1,11.6279069767442,18,1,0,0,0
7,26,13,4,3,1,1,11.6279069767442,12,1,0,0,0
8,30,16,5,1,1,1,11.6279069767442,17,0,1,0,0
10,33,17,4,1,1,1,11.6279069767442,33,0,1,0,0
12,37,19,4,3,1,1,11.6279069767442,27,0,1,0,0
8,48,34,2,3,1,1,11.6279069767442,48,0,1,0,0
10,22,6,2,3,1,1,11.6279069767442,22,1,0,0,0
9,37,22,2,3,1,1,11.6279069767442,30,1,0,0,0
7,36,23,2,1,1,0,11.6279069767442,36,1,0,0,0
6,49,37,3,1,1,1,11.6279069767442,49,1,0,0,0
12,27,9,3,2,1,1,11.6279069767442,27,1,0,0,0
0,43,37,6,1,1,1,11.6279069767442,43,1,0,0,0
6,27,15,6,1,1,1,11.6279069767442,27,0,1,0,0
8,37,23,5,2,1,1,11.6279069767442,37,0,1,0,0
8,31,17,5,3,1,1,11.6279069767442,31,1,0,0,0
3,26,17,4,1,1,1,11.6279069767442,26,1,0,0,0
0,41,35,6,1,1,1,11.6279069767442,41,1,0,0,0
7,33,20,7,1,1,1,11.6279069767442,33,1,0,0,0
14,19,-1,6,3,1,1,11.6279069767442,19,1,0,0,1
10,18,2,6,2,1,1,11.6279069767442,18,0,1,0,1
12,46,28,6,2,1,1,11.6279069767442,46,0,1,0,1
9,17,2,3,1,1,1,11.6279069767442,17,0,1,0,0
6,28,16,2,4,1,0,11.6279069767442,23,0,1,0,0
8,25,11,4,1,1,1,11.6279069767442,25,0,1,0,0
8,48,34,4,4,1,0,11.6279069767442,48,0,1,0,1
7,23,10,4,2,1,0,11.6279069767442,23,0,1,0,0
8,16,2,4,2,1,0,11.6279069767442,16,0,1,0,0
11,31,14,3,4,1,0,11.6279069767442,27,1,0,0,0
10,24,8,6,2,1,1,11.6279069767442,24,1,0,0,0
10,24,8,6,2,1,1,11.6279069767442,24,1,0,0,0
12,46,28,2,5,1,0,11.6279069767442,46,0,1,0,0
12,25,7,4,4,1,0,11.6279069767442,18,0,1,0,0
8,21,7,3,3,1,0,11.6279069767442,21,0,1,0,0
0,47,41,3,1,1,1,11.6279069767442,47,0,1,0,0
0,33,27,3,1,1,1,11.6279069767442,33,0,1,0,0
0,31,25,7,1,1,1,11.6279069767442,31,1,0,0,0
0,35,29,5,1,1,1,11.6279069767442,35,0,1,0,0
0,33,27,5,1,1,1,11.6279069767442,33,1,0,0,0
7,36,23,3,1,1,1,11.6279069767442,36,1,0,0,0
10,35,19,4,3,1,1,11.6279069767442,35,0,1,0,0
8,34,20,5,2,1,1,11.6279069767442,15,0,1,0,0
11,46,29,5,3,1,1,11.6279069767442,26,0,1,0,0
7,22,9,5,1,1,1,11.6279069767442,22,0,1,0,0
9,44,29,5,2,1,1,11.6279069767442,44,0,1,0,0
6,37,25,6,1,1,1,11.6279069767442,16,1,0,0,0
7,32,19,3,1,1,1,11.6279069767442,32,0,0,0,0
6,44,32,3,2,1,1,11.6279069767442,14,1,0,0,0
7,47,34,6,1,1,1,11.6279069767442,47,1,0,0,0
8,16,2,6,2,1,1,11.6279069767442,11,1,0,0,0
12,39,21,6,4,1,1,11.6279069767442,19,1,0,0,0
6,48,36,6,2,1,1,11.6279069767442,28,1,0,0,0
12,35,17,3,2,1,1,11.6279069767442,35,1,0,0,0
12,28,10,3,2,1,1,11.6279069767442,27,1,0,0,0
8,30,16,3,1,1,1,11.6279069767442,30,1,0,0,0
12,23,5,3,2,1,1,11.6279069767442,23,1,0,0,0
9,36,21,4,2,1,1,11.6279069767442,36,1,0,0,0
12,33,15,6,2,1,1,11.6279069767442,33,1,0,0,0
10,20,4,5,2,1,1,11.6279069767442,18,0,1,0,0
8,31,17,5,2,1,1,11.6279069767442,16,1,0,0,0
8,33,19,5,4,1,0,11.6279069767442,31,0,1,0,0
7,33,20,6,3,1,1,11.6279069767442,33,1,0,0,0
